sample_id,Sp1,Sp2,Sp3,Sp4,Sp5,Sp6,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34,Sp35,Sp36,Sp37,Sp38,Sp39
MMRF_1360_1_BM,0.774589939,1.578882623,0.733842456,-0.598568438,0.979709516,-0.203187253,0.758191506,-1.047720047,-0.404022853,4.11E-04,1.574273085,1.65731139,1.092810426,0.442764416,0.131294301,1.40007306,1.26075656,-0.636891351,0.159158128,-1.616720667,-0.919388345,-0.433862747,1.000160333,-1.414377994,-0.35085655,0.708282077,0.517600999,-1.170675056,0.35042185,-0.906984102,-0.742141056,0.250697933,-0.283529739,0.561205956,0.139093483,0.249732419,-0.871836309,0.188170176,2.083263504
MMRF_1361_1_BM,-0.400611209,-1.809650499,-0.042434733,0.601521961,0.080524607,2.069478897,0.516412896,-0.206692219,-0.240185451,-0.966795839,1.380693543,0.518393886,1.00822611,-1.129997395,-1.325776903,-0.601550591,-0.991686637,-0.355313518,-0.799481529,-2.230701593,-0.140373784,-0.192622058,-1.615838533,-0.372448599,-0.550508079,-1.03390577,-0.286624975,0.830264555,-1.54530542,-1.433182273,1.233570268,1.492043142,0.456809474,-1.245155149,2.047738132,-0.678152273,-0.152822584,0.755454599,0.553887137
MMRF_1364_1_BM,-0.953335843,0.982313131,-0.910605021,0.066991842,-1.902529237,-1.195826432,0.386163775,-0.851631598,-0.127917329,1.682229761,1.727744059,-0.816015086,1.220502229,1.615836059,2.407915649,-0.511555285,-0.179287944,-1.017936999,1.207071516,0.309477388,1.457356486,-0.152929308,0.023594855,-0.05694394,-0.222772054,1.206801959,-0.629586964,-1.208818196,-1.056771413,-0.434796857,-0.221454131,0.929194366,0.323981344,0.435269156,-0.815899069,1.291790237,1.716416171,-1.667790667,3.0784388
MMRF_1365_1_BM,0.704986987,-0.533812843,-0.881720961,-0.985248204,0.818277277,-0.323597249,-0.86725444,-0.279701793,0.415125281,-1.678770526,0.085574711,-0.794715853,-0.483091899,0.045731553,-0.209409183,0.804417294,0.527957768,0.720899598,-0.077214232,1.67085664,0.669448168,0.611544361,-0.472225324,1.133487227,-0.922533866,0.126993043,-0.559207333,2.784245625,0.664273633,-0.061938351,-1.705549705,1.785661157,0.036706996,0.395436286,-0.549748377,-0.515965745,1.823084186,0.683902586,-1.739666514
MMRF_1371_1_BM,-1.117848202,0.828745299,-0.903273019,0.147510812,0.034530686,-0.24401772,0.183958943,1.43486766,0.433903151,1.270002111,-0.404385683,-0.097554324,0.311281381,-0.382753954,0.50771011,0.594720352,-0.40861042,0.515375574,-1.236220229,-0.262279125,0.30528107,-0.958556987,-1.551807517,-0.247062788,0.173315093,0.422070429,0.01606127,0.216793884,-0.795469184,-0.34369088,-1.136725777,-0.54056201,-0.789429707,0.867650309,0.133214387,-1.872111664,0.753270753,0.930840897,0.240838157
MMRF_1373_1_BM,-0.082612078,-1.416278566,-1.465134589,0.368235955,0.599529556,0.293611176,0.185486874,-1.437228199,0.195755205,1.529085004,0.308506122,-0.330439391,0.904206136,0.130241509,-0.496895153,-0.738546125,-0.768472373,0.126435588,-1.426830486,0.800308868,1.504482654,0.454634451,-1.340036183,1.745650517,0.956894903,-0.297448833,0.163702214,-0.799397343,-1.435153767,-0.815200311,0.110267871,0.669370435,-0.081869573,1.264574389,1.086899803,0.666646913,-0.285014902,0.164034462,-1.784291743
MMRF_1374_1_BM,-1.071068073,-0.13407167,-0.280470037,0.026091293,-0.384670262,0.289634684,1.515962977,-2.130936718,1.164450734,0.491793461,-0.514399369,-0.536423423,1.791175195,-1.191365333,3.001437129,0.692803322,-0.594029859,0.867257543,0.818453,0.320554051,0.115451255,-0.777316582,1.49048377,-0.470108206,-0.541918396,-0.53872975,0.383932966,0.523118548,0.190701372,-2.167443275,0.09157011,-0.730699893,1.61697021,-1.839098334,-0.778122225,1.644316802,0.318301747,-0.432532695,2.540996508
MMRF_1377_1_BM,-1.516293805,0.344586271,0.309447182,0.640520127,-1.777359621,1.078593314,-0.656708776,-1.759247364,0.542941419,-1.007373733,0.327290908,0.150257709,-3.305075666,0.336282413,-0.438252696,-3.001063279,-0.921644975,0.355110143,0.290735342,0.090000724,-1.798996077,-0.206016997,1.555053345,-0.922162843,0.5743337,0.131764783,1.585786456,-1.397026293,2.855849041,0.723396004,-1.264800681,1.537067688,0.154936513,0.867265839,0.20346968,1.100560294,-3.198849111,2.568397154,-1.999745266
MMRF_1380_1_BM,-0.276687656,0.152565141,0.158036435,-0.710884491,1.183189257,0.994697023,1.344555158,-1.583505654,0.675618328,0.534086699,0.344567078,0.283783257,-2.907090162,-1.480915152,0.074660132,-0.563558784,-0.017586265,0.482843642,0.071312133,-1.208731231,0.132309733,-0.99736994,2.345434573,-0.096010505,1.053268592,-3.014327125,-0.504832035,0.6121164,-1.442247808,1.317316093,-0.389256226,2.17732768,-0.622689884,0.757479924,0.523227998,1.139732059,1.799842867,0.773075389,2.141923652
MMRF_1383_1_BM,-0.99051413,0.443343624,0.553170965,0.456527647,0.337107088,0.678618964,-0.866127973,0.944049144,0.718905966,-1.011749698,-0.709779742,1.012783441,0.246521643,-0.087558772,-1.389513045,0.717424591,-1.27480832,-0.322775034,-0.495345216,-1.437017125,1.975901414,-0.730522399,1.15757795,0.34873042,-1.006677424,-2.224424837,-0.739179708,-0.500464468,0.288293728,-0.026033142,0.485729024,-0.433076351,0.07226515,-0.170646365,-0.439082387,0.945978929,-0.162873425,-0.829700336,-0.669248856
MMRF_1386_1_BM,0.489097614,-1.061934159,-1.692301645,0.578426352,0.895150232,0.594870896,-0.616182284,0.499611785,1.064028627,0.096734101,0.289084478,-0.095114303,0.941406061,-0.506779545,-1.412679278,-0.421564365,0.292925238,-0.181340184,-1.545001622,-0.184421192,-1.349192719,-0.246311104,-0.524846009,0.326001809,0.588905068,-0.496755081,-0.104461275,0.957999346,-0.647720817,-0.484520182,0.332613698,0.643368655,-0.148796628,-0.443467852,0.367040105,-0.297654924,-0.290661014,-0.787632509,1.405368329
MMRF_1388_1_BM,-0.796385828,-0.750705624,0.478704624,-1.31065558,-1.529647854,2.273387483,-1.83505035,0.001530051,-0.823309006,-0.562112756,-0.237504304,-2.450272593,0.385151735,-0.561734946,-1.358223216,-0.389445152,0.308480031,1.159371631,0.286123869,1.466541026,-0.093144147,-2.138950685,-1.852236307,-1.775395863,1.306422818,1.012781759,-0.51896271,-1.819943948,0.06312288,0.316193752,-0.848534999,-2.590795131,1.541175019,-1.761037399,0.638497632,0.150211685,-1.565615012,3.058721555,0.699378793
MMRF_1389_1_BM,0.41815716,-1.480684888,1.486582623,-0.340768307,-1.199268382,-2.892191556,0.253178208,1.067158656,-1.499537102,1.985619142,-1.205932559,0.795005725,1.050083953,1.037389217,-1.73262743,-1.578052311,0.580901363,-0.371168626,-1.514417553,0.4005437,-1.319262178,-0.445879626,0.791522464,2.919946203,0.012868859,0.606457248,1.256308451,-0.200919686,0.730802329,-1.379184691,0.141092879,0.767925986,0.295198,-3.019415096,1.402327839,-1.718544069,-1.741151384,-0.110247021,0.116383349
MMRF_1391_1_BM,0.010618332,-1.113210888,-0.483638413,0.360265452,1.046138493,0.825234204,1.685426226,2.059952582,-1.056401553,0.014490532,0.088194151,0.19485225,0.031988758,0.846162712,0.77486902,1.126152279,0.101955586,-1.365872514,-0.007832377,-0.417530138,-0.542859545,1.643428657,-0.248413542,-0.264341449,-0.676041058,-0.368884156,1.466311613,-1.206925593,0.41589308,-1.750338916,-0.021316892,0.205384484,2.49566787,-0.024101756,-1.20807759,-1.16610044,-0.322182872,-0.001043543,-1.053568531
MMRF_1392_1_BM,-0.099020733,1.7403775,-0.245494181,-0.987364474,-0.131379476,0.434069725,0.355715908,1.296694284,0.342802605,0.591586888,1.017893333,0.668660319,0.50289956,0.411285277,1.349264074,-1.08837562,2.349132118,-0.922238533,1.132070166,0.784330732,-1.585839292,1.468627504,-1.22300162,-0.84488052,1.007774566,-0.538258167,0.389971475,0.672142165,-0.044788117,2.526047445,0.380444094,1.886304531,0.615129562,0.223478326,-0.178705417,-0.011804234,-0.944053789,-0.25874698,1.118751845
MMRF_1393_1_BM,2.496209764,2.046567042,1.971644953,0.247307916,0.718354291,-0.902284206,-1.131708915,-1.642133991,-0.760789165,-0.501074967,-0.220176892,-1.32076677,0.495350174,0.427074618,-0.926807497,0.73036954,0.091122069,1.975025131,-0.127498211,0.220838575,-0.671862779,0.502680734,0.284009053,0.514945271,0.26879597,-0.543764739,1.327236966,0.858025795,-2.39818,1.665296686,-0.169495602,0.657821736,-1.660606519,0.00674574,-1.632992364,0.605488661,-0.613301408,-0.009959031,-1.214214655
MMRF_1395_1_BM,-1.572316984,0.796469762,-1.061103553,1.314413133,0.212766506,0.218545456,-0.58897044,0.803218011,-0.018584511,0.967569336,-1.086593232,-0.219440403,-0.404503211,-0.007703396,0.83026536,0.029970291,0.428344622,0.846080707,-0.463771317,-0.300713869,0.328990837,-0.560934156,-1.243338065,-2.088370143,-0.43107086,-0.811565047,-1.201011003,0.882886792,-0.735284542,-0.922843686,0.704359804,-0.344623123,-0.214666527,-1.297580726,-1.888997307,0.090150283,0.143653506,-0.6817739,-0.527469535
MMRF_1401_1_BM,1.399873154,-0.07490065,-0.966753572,1.141805359,-0.759526225,-0.680134088,-0.379775513,-0.759346716,0.295863815,-1.154094232,1.286860721,1.22853038,0.733086891,-0.404718788,-1.375634762,1.222929977,0.799630578,-1.23893371,0.808374099,-0.470992192,-0.458733525,-0.50752275,-0.722039388,-0.067511848,2.044417758,0.344912874,-2.282804957,0.158490084,-1.021228234,1.557435097,0.23003212,0.648228022,0.260601666,1.232424796,-0.495760186,0.533578543,-1.726818306,0.260428454,0.62246075
MMRF_1403_1_BM,0.784786458,-0.7333733,1.518127364,-1.627716251,-1.081447395,-1.035080531,-0.683673037,0.076422598,0.169869695,0.206401898,-1.965469509,2.556363881,0.56242538,-0.426134274,-0.300515567,-1.297608843,0.051412318,-0.445390599,-2.519134461,0.88344548,-0.057720311,0.24563457,0.132782092,0.642493839,-0.086426801,1.118275969,0.679142251,1.086322225,-0.35622203,0.620014753,-1.239775987,-1.198876616,-1.172020884,-0.049629818,-0.912446126,-0.129817792,-0.822505271,-1.647532282,0.300379812
MMRF_1407_1_BM,0.321297943,0.030555397,0.598906892,-1.843956481,0.165577764,-2.320608306,0.486187181,-2.170980363,-0.41767306,-0.409323265,0.517462543,-0.662038557,0.192475791,2.022470401,-0.484273432,-3.468738057,-1.215018104,0.483588267,0.331350048,-0.796853248,-0.785187208,-0.404889992,-1.274590012,-1.652813728,-3.30308281,-2.210234851,-1.250143538,-0.626294821,-0.490194516,3.055570293,1.558548704,0.055097226,-0.011536627,0.603269173,0.127475346,-2.187702005,-1.408156289,0.14111166,-0.587123195
MMRF_1408_1_BM,0.05605401,1.348330705,0.09979754,-0.284026294,0.061270251,1.356971796,-0.9327099,0.059141235,-0.039385374,-0.919270096,0.455906383,1.506635373,-1.960678152,0.333065554,0.177341675,-2.323464427,-0.506258159,-0.905030599,-0.253181731,-1.293918056,-1.016651799,-0.768997275,0.450215998,1.398847083,-0.307881542,-0.384245948,1.339502875,-0.544658625,-0.339086462,1.067424872,0.808461647,-0.650398081,-0.794893727,-1.41369273,1.017154455,0.280488699,-0.040622627,-1.706487339,-2.214887544
MMRF_1413_1_BM,-0.689398806,0.767656028,0.281026016,-0.187547877,0.883735967,0.552746482,0.355184649,0.705951187,-0.551093269,1.124402387,-0.095354752,0.832595572,-0.791516052,0.564924405,0.976231378,-0.333958962,1.462965442,0.106415363,0.467889211,-0.577905294,-2.402365514,-2.12799153,2.282425508,0.964813277,0.113750346,-1.409836545,-1.792459881,1.51316697,0.205573501,2.533827301,1.548504096,0.812759543,-0.858384348,-0.025546485,1.308663397,0.193446304,0.38894729,-0.165955773,-1.349851139
MMRF_1415_1_BM,-2.13215888,-0.939342413,-0.083445033,3.364406024,-1.64E-04,-0.324317758,-0.647389696,-1.452766257,-0.011170271,0.880264481,-0.343020189,-0.139354377,-0.64338653,0.279864125,-0.251086914,0.065302511,0.183685425,1.06296721,0.561683595,0.791076052,-1.210824334,0.642235029,-1.638181838,0.713145651,1.207815559,-0.787530974,-0.476164081,-1.05565132,0.885803192,1.405486798,0.585732459,0.992116852,-1.863718949,-1.407189589,-1.242183542,-0.118846598,0.28535722,-0.211947939,0.043077432
MMRF_1423_1_BM,-1.638035687,0.689639189,-0.464479726,1.156764505,0.695445782,0.017400918,-1.905638932,1.662506991,-0.064646806,0.860583434,-0.459238269,0.483084497,-0.472589675,0.058100413,1.124914742,-1.094118483,-0.242249492,-0.360872178,-0.125398396,-1.249512649,0.088787011,-0.465010415,-0.200398971,-0.275414843,-0.774724097,-0.075010481,-0.208930425,-2.180357241,0.171038713,0.813922962,-0.040332146,0.209608678,0.525153565,0.698967094,-0.059333637,-0.990440633,-0.114402339,0.145751802,-1.287008114
MMRF_1424_1_BM,-1.272701196,-1.096733702,-0.120578037,1.307331607,-0.006822331,-1.027666625,0.952495379,-1.244259513,0.58657857,0.851934106,0.829309705,-1.361856021,0.237815655,1.947944192,0.229379255,0.420387153,-2.372206675,0.978343345,-3.448221929,2.235463517,3.192329349,-0.075762853,1.995237002,0.624989017,-1.388062701,0.798891152,-0.146547197,-0.273511324,-0.96001023,-2.359720749,-0.454196638,0.966617031,-0.360984052,1.522033402,-1.386240569,0.524070141,-0.466248886,0.669450388,1.303367734
MMRF_1425_1_BM,0.553348505,0.939652491,1.232152727,-1.426725253,0.683004854,-0.484810032,-0.565478555,0.968330356,-0.116176,0.638985879,0.471693479,-0.559371931,1.087398203,1.62261172,-0.576502368,-0.198771673,0.762276498,0.922659932,-0.457615419,0.95695879,0.552775614,-0.12547291,-0.482431695,0.43377472,0.35560002,-0.365379428,-0.881329517,1.463112602,-1.854592221,0.13185426,-2.268830465,-0.99665103,-0.252348397,-1.28145366,1.432340803,-0.190021219,-1.478580869,-0.08724748,0.482041885
MMRF_1426_1_BM,0.264530506,1.091828771,-1.538984886,-0.246069465,-0.087716563,-0.149370494,0.474124152,0.583615289,-0.925716111,-0.502724507,0.10734738,0.206008542,-0.596159444,-0.142867022,-1.664233236,0.12710146,0.917169698,-1.540967787,-0.641763692,-0.008577958,-0.830616603,0.080811885,1.080796242,-0.92454545,-1.498479868,0.721577487,0.024787005,-1.365283928,1.768219652,-1.534775908,-1.304580273,-0.460199457,-0.521338898,-0.564206237,-0.579816791,-0.95212484,-0.232361593,1.276018564,-0.312940452
MMRF_1432_1_BM,-0.524787225,-1.537471842,0.791857602,0.878925539,-0.795630355,0.592876303,1.000886778,-0.714868912,-1.93574529,0.972170012,1.667013943,-0.432272813,1.29760954,0.435910519,0.538076825,-0.5677955,-0.763286881,1.847872212,-1.083990187,0.695425053,-0.687378616,-0.407224556,1.065712007,-0.522780499,-0.036211822,-0.954685199,-1.853626628,-1.461139192,-1.541808693,0.994614007,0.491247464,1.078106266,1.030833522,1.905824551,-1.555636461,0.406636205,2.68081552,0.878682187,-0.584933534
MMRF_1433_1_BM,-0.172973796,-1.675564674,0.412003641,-0.996399205,-0.327294661,1.671906103,-0.50484263,1.763558236,0.222018198,-1.829512324,-0.515491067,-0.054119608,0.53430941,-1.000471737,0.151802488,1.301009516,-1.633707303,1.175952211,0.155646258,0.853572707,-0.494964829,0.775666645,-0.575914357,-0.853758734,-2.332245616,-0.825741107,0.174695147,0.254874495,-0.454033196,-1.362943796,0.154118359,-0.221014421,0.135177848,-0.510568764,-0.324199527,0.014231091,-0.284820026,0.340801147,0.320025707
MMRF_1434_1_BM,0.311789743,-1.154607442,-1.428136551,0.979654561,1.622739159,-0.944587931,-0.061017363,-0.694934858,0.711734265,0.91227424,0.011343254,0.370113655,2.25573303,-0.052843005,-1.447425909,-0.521638162,-0.385353899,-1.227513259,-0.181881555,0.128403443,-0.424258781,-0.290945048,-0.960070194,0.311852265,-0.358116596,-0.492152643,0.531013473,-0.527348129,-0.66663206,-0.18241576,0.36016694,-0.548133867,-0.402976617,1.55867326,1.143981668,0.347928476,-0.822173574,-1.134085579,-0.589228928
MMRF_1436_1_BM,-0.11101702,1.052720239,-0.973471326,-0.302821875,1.026963144,-0.697482868,0.26110205,0.265271583,-0.555976758,-0.190987145,-0.257370884,-0.030273868,0.351809686,-0.738702863,-1.040716009,-0.480522611,0.651076952,0.623734278,-0.340537667,0.350952741,0.261723111,0.651553982,-0.237694638,-0.910631629,0.31837052,-0.049348472,0.258614992,0.579055942,0.564715406,-0.505463219,-0.324513671,-0.690526229,0.185413892,0.046215863,-1.289203741,0.720192287,0.465619935,0.79832005,0.274039428
MMRF_1439_1_BM,-0.335981493,-1.154456329,-1.442159623,1.296995273,1.092536191,-1.000276372,0.329460639,-0.487112645,0.926040621,1.354632642,0.04791701,-0.800953673,2.271841098,-0.486967026,-0.39791709,-0.479343434,-0.673753871,-0.47672557,0.284784881,1.044042037,0.878474005,0.584378689,-1.393157906,1.376258541,1.267834384,-1.019294701,-0.43046915,-1.130785285,-0.849168756,-0.88114633,0.951732957,-0.324868443,0.713877999,1.618505616,0.072953679,-2.275438314,-0.626956324,-1.40286122,-1.171013979
MMRF_1445_1_BM,-0.274920837,-0.070523224,-0.225148214,-0.482296698,-0.824062691,1.684061156,-0.731974559,-1.047164502,-0.292001197,0.33077586,1.819236044,0.16089513,-1.517166564,-1.001773832,-0.975341669,-0.414361208,0.398362906,0.299275514,-0.984648246,-1.096130564,-1.319026311,-1.285976174,1.918354027,1.19866111,-0.36226499,-0.395225423,0.950649297,0.708383233,1.921136545,-0.419505693,-0.36116567,1.466958171,-0.141248032,1.49982158,-0.25110183,-1.177826952,0.266705832,-0.697509361,0.419945061
MMRF_1446_1_BM,0.794623478,-0.931464393,-2.639586247,0.16876984,-0.335739621,-0.215862381,-0.306567978,-0.940436919,1.183236506,-0.928436782,-1.510754612,-0.307033297,-2.307741826,-0.234502747,0.757236995,0.890686568,0.765275556,0.905763874,-0.856822856,-1.170491478,1.325825198,-0.639471906,0.129494578,-0.007683591,1.772720464,-0.329251719,1.074685849,-1.00928043,1.284036808,1.753129094,0.293965277,0.946115073,1.128890338,0.231011168,-0.976635874,1.329175955,0.078142018,0.653516011,-0.10674118
MMRF_1447_1_BM,-1.089898724,1.345609527,-0.514243233,0.968588438,-0.34064494,0.482995228,0.774177427,-0.009859319,-0.06741265,-0.351151842,-0.429887288,-0.372960248,-0.028318225,-0.875520627,0.483205916,-1.417724849,0.226341842,0.952202923,0.020399115,1.003631161,0.344100418,0.223677126,1.353019454,-1.253052529,0.293290036,-0.774738581,-0.925696574,0.19741485,1.041421359,1.906262932,1.444043159,-1.037526296,1.355145733,-0.896358654,-0.316685138,1.968244301,-0.046654812,-1.38751034,1.218984263
MMRF_1450_1_BM,-0.721518735,-0.20140225,1.108150073,-0.021107793,-1.476003899,1.091741994,0.32790551,-1.539157331,1.235986562,-1.196774841,-0.062557308,-0.360316381,1.945460842,1.47560045,1.058523861,1.126200664,0.106528716,0.353183244,1.414395478,-0.16222799,-1.406526908,1.655394098,0.563839185,2.408411929,0.557799776,0.628416472,-0.560916223,2.484904924,1.85357285,-1.305138444,1.018551612,-0.021167943,0.492659273,0.380608209,-1.669634957,1.087744992,0.56790451,0.949931636,-0.933866107
MMRF_1451_1_BM,-0.170911502,-0.444808666,1.497012449,1.368253693,0.640321648,0.651179727,-0.989899665,-2.599425423,-1.2862437,1.126449321,2.414151567,-0.072036653,0.261706405,-0.149611138,0.779769116,-0.510720087,-1.775167438,-1.508452847,-0.221618144,2.157959366,3.203795648,0.492074447,0.077159265,0.153510749,0.672465729,-1.17650289,0.664185495,0.045923984,1.998869237,1.127749054,0.109623478,0.319304415,-0.811527996,1.034910013,1.238406851,-2.518067724,0.518523749,0.408140629,-0.807733043
MMRF_1452_1_BM,0.277804818,0.303716003,-1.245576844,-1.903064688,-0.12970296,-0.649600535,0.65671049,0.644271934,-0.52834555,0.335839094,0.560609533,-0.464992119,-0.032477589,0.51365874,-0.49610556,0.553025287,-0.607950607,-1.47523584,-0.459996939,-0.082672071,0.344509293,-0.437274276,-0.17941692,-0.575818457,-0.414392332,1.241361014,-1.264352912,-1.742122771,0.475601316,-0.207515294,-2.53169908,-0.459031338,-0.68696189,1.198173697,-0.784664394,-1.156702444,-0.803553081,0.359824723,1.672648378
MMRF_1453_1_BM,-0.710601182,-1.253247468,1.114398151,-1.504986668,-0.544266744,0.404605831,-0.361465804,-0.735894779,-0.065521122,0.362568986,0.289340123,-1.068245906,0.528625854,-1.039362031,-1.194197166,0.226505324,-2.124171503,0.113216222,-0.422656613,-0.142469273,-0.022955284,-1.092960587,0.342787918,1.218374142,0.163579348,1.531237193,-0.749421736,-0.674592143,-0.499221424,0.105258754,0.830921376,0.818890282,-1.273543211,1.871440159,-0.29720515,0.316481239,-1.136371172,0.19115623,-0.82282054
MMRF_1454_1_BM,1.210997591,-0.924086668,1.351441631,-2.055798566,-0.942486864,-1.803908379,-0.685667235,-1.126939566,-1.108414938,-0.480538702,-1.389720402,2.95328226,0.999090258,0.504867123,-0.052347036,0.55974562,-0.054151098,-2.103425602,-0.01804222,-0.42569497,-0.100429717,-0.095096435,-0.642293201,-0.327030093,0.90731046,-1.514992052,0.046195202,0.214949019,-0.394539222,1.289028613,-0.876057569,0.156746776,0.562935798,-1.544730678,2.087077359,-0.162893677,-0.06432389,0.87195527,-0.93480394
MMRF_1455_1_BM,2.832702771,-0.776592732,0.675125435,0.231049753,1.066604647,-0.899990921,-0.662319025,1.169649447,0.182357466,1.023487884,1.340132501,0.542219058,1.415202164,1.780632213,-0.076284601,-0.767582364,0.112807818,0.694219496,0.175920205,1.247698862,0.646915076,-0.057471643,1.056216705,-0.453428993,0.456550024,-0.524888862,2.168449268,-0.130254086,0.736456062,0.26829647,1.446972458,-0.973936539,-0.787187614,0.968903636,0.341157382,0.767222148,-1.891425914,0.417512246,0.708825319
MMRF_1458_1_BM,-0.649640602,1.465387801,-0.723903234,-0.56564314,-0.825777562,0.195867273,1.256429807,0.498078054,0.220156825,-0.060911506,-0.192610557,-0.027705264,-0.505883853,-0.243758719,-1.49452722,0.542902604,0.67413233,0.150887845,0.164474187,1.081282762,2.439731563,1.2077593,0.030317732,-0.548305638,-0.00790529,0.362143389,0.009226413,-0.4955311,-0.60039314,0.555042453,0.443823675,-1.711498265,-0.82319203,-0.710204606,1.016025693,0.445083584,-0.329607349,-1.223666211,0.079617398
MMRF_1460_1_BM,-0.739662285,0.90391661,-0.201287741,-1.230315758,-1.016756578,-0.259180431,1.13713511,-0.576060751,-0.831821088,1.18517046,1.221314414,-0.381220603,-0.984113545,-0.77582068,-0.168047846,-0.659672601,-0.28228184,1.372296341,1.366341441,-1.413211237,1.770323121,0.649647969,-0.272268149,-1.795558782,-0.100781998,0.755593627,0.537417139,-0.318036687,-1.041342997,-0.498738091,1.844719496,1.54678444,-2.008387261,-3.143058049,1.319111531,-0.991471549,1.321401283,-1.418392121,-0.211616057
MMRF_1461_1_BM,-0.580184294,-1.621427312,0.557026385,-0.033874174,-0.318563661,-0.252213561,-0.813234163,-0.293911863,1.29856422,0.784880613,-1.116222441,1.794073244,-1.548185869,0.394334639,-1.656883909,1.169561128,0.140763386,-0.300664313,0.954557348,-0.214875966,1.022189017,1.878812218,-0.212054694,-0.710785022,-1.040185113,0.263106362,0.142335571,0.045087522,0.592088225,-1.126829948,-1.453935312,-1.569589529,-0.309522308,0.057132883,1.015141128,0.30507649,0.562980538,-1.213183137,0.862823329
MMRF_1462_1_BM,-0.056133621,-1.318888746,0.520503328,-0.430661379,2.230651356,-0.126356931,-0.049164523,-1.077060321,-2.056820125,-0.853215215,0.511709004,-0.629432474,-0.655688371,0.113794423,-0.161584719,0.058345482,-1.290924743,-0.196376247,-1.357100223,-0.316521692,-0.67211224,0.364970589,-0.545864734,0.523055734,0.283066239,0.944400703,0.538580311,0.258695059,-0.259517987,0.156058685,0.377465997,1.376550355,-0.097772352,0.08260455,0.255170303,-0.184142299,0.336044111,0.763838228,0.109353425
MMRF_1466_1_BM,-0.440366462,1.560940484,-0.200516446,-0.062418204,-0.762108566,-0.559394065,-1.275858189,1.15919541,0.599585507,-0.935552069,0.199919123,1.002793558,0.64760514,0.731426938,-0.496344439,-1.512282274,-2.386398218,-0.480361,-1.385598531,-1.825583056,-0.723933439,0.601446219,-0.278922673,1.482720114,-0.995598702,1.709071193,-0.518517496,-1.66096202,-2.156939926,-0.250131499,1.473472425,-1.382813537,0.297339202,1.119721973,-1.225170357,-0.669602136,-0.038705806,1.480606863,0.108342666
MMRF_1470_1_BM,-0.769826962,1.295883535,-1.260437652,0.373928819,0.049380635,-0.211055909,-0.805625324,-1.100690992,-1.973260453,-0.156817185,-1.197593498,0.085686795,-0.856440713,-2.54279013,0.09962505,-1.099020947,-1.199330838,0.827697651,1.88065667,-0.399274357,-0.901764859,-0.863462464,0.963065188,0.019316593,0.334193792,0.639716879,0.88903052,0.212054573,-0.650705558,-1.188191364,1.136025272,0.554986369,-0.288914296,-0.228225747,-0.190502324,-1.120826843,-0.46725437,-0.2958223,-1.126817618
MMRF_1474_1_BM,-0.887062529,1.679470288,-0.897109901,-0.736335156,-0.350976139,-0.358716012,0.129636287,-0.562215004,-0.311255813,1.008841459,0.478160556,-0.115584629,0.193313226,-0.75574355,0.255800568,0.263051062,0.522464489,1.066103264,-1.411255578,1.052298055,-0.843978873,-0.797198398,0.894754415,0.785679855,-0.361637243,-0.641240117,-0.470997697,-0.413549332,-0.459072623,0.497506839,-1.743974202,-0.058984905,1.154653177,-0.548049531,0.261051065,-1.827167548,-1.414975005,-0.393855446,-0.448981856
MMRF_1475_1_BM,0.581696957,-1.035228805,-1.451656773,0.326840518,-0.565476695,0.207152775,0.612113788,2.755015249,0.390968046,0.463374838,-1.205880117,-0.607476057,0.063014423,0.614015781,-0.807701739,-1.096643213,0.315690282,-1.007511562,-0.663226287,-0.825015119,-0.308312168,-1.072760962,0.316760597,0.164778518,1.661050502,0.743409736,-0.345154008,-0.126911837,0.509083383,0.772355611,0.368877764,0.447215664,-0.924445818,0.730713503,1.081618323,-0.943818373,-0.915182767,-0.772470902,1.950074428
MMRF_1478_1_BM,3.179914255,0.387356608,0.330823865,1.447210156,-1.280866058,-0.212647767,0.044078916,1.816308225,2.504758769,1.225044106,0.324228068,-0.813258537,-1.720184266,-0.551496723,0.851118426,-0.20519238,-0.811334873,0.314455744,-0.367127736,1.319708467,0.142194467,-0.678532809,-0.005804682,-1.468891745,-0.552683227,1.132815393,-0.062149504,0.068523075,1.550086966,0.625404243,0.986831178,0.10329819,-1.296561287,-0.830488815,-1.62594288,-0.397007173,1.197758004,1.144858628,0.728972726
MMRF_1484_1_BM,0.348112938,-0.882112688,-0.785735736,0.112384724,0.816535503,-1.391909389,-0.321077414,2.339067086,0.404565309,1.243129907,0.768647305,0.961331349,0.858014121,-0.068340708,-0.800415721,-1.071318871,0.189118701,1.010793408,0.835986664,0.899206572,0.445227715,0.225301946,1.377534315,-0.70494419,-0.991874685,0.989526563,0.700546616,-0.042501366,0.683244435,0.343891074,1.907740681,-0.656086115,0.078547326,0.779968485,0.613077515,1.240005894,-0.071252755,1.145921368,0.935953288
