pc,value,idx,selected,perpcept,y,x,dist,propvar,cumulpropvar
PC29,18.7250238495243,28,Selected,-59.285107105434,236.79491888424,106.271334584703,231.69134843175,0.00595389111916028,0.597371288921329
PC30,17.4812220711672,29,Selected,-63.3149849893253,236.335003719634,107.552693235385,232.524199506992,0.00555840642329731,0.602929695344626
PC31,17.1457520702268,30,Selected,-66.4365310957999,235.978753125262,108.545234503949,232.502120880721,0.0054517389031171,0.608381434247743
PC32,16.7813562207759,31,Selected,-69.587003050785,235.619201330018,109.546973169378,232.507267512497,0.00533587399264548,0.613717308240389
PC33,16.5416660189603,32,Selected,-72.6127693581348,235.273881732403,110.509059849067,232.395040113373,0.0052596610395722,0.618976969279961
PC34,15.772076629277,33,Selected,-76.1684348533524,234.868086686341,111.639635730645,232.781558399229,0.00501495900504036,0.623991928285001
PC35,14.9461623780956,34,Selected,-79.7804252100681,234.455863490669,112.788120926253,233.221090130419,0.00475234766927847,0.62874427595428
PC36,14.4809846114391,35,Selected,-83.0316790822587,234.084809825301,113.821904677207,233.321093571719,0.00460443769618667,0.633348713650466
PC37,14.0830183973582,36,Selected,-86.2157214018739,233.721426767617,114.834317531374,233.357836920165,0.00447789860460616,0.637826612255072
PC38,13.8796840913218,37,Selected,-89.2051318134445,233.380256334883,115.78484432193,233.211391038435,0.00441324553240397,0.642239857787476
PC39,12.7761592130454,38,Selected,-93.0947327972551,232.936350457767,117.02159987927,233.912212285703,0.00406236389800172,0.646302221685478
PC40,12.6805502451702,39,Not used,-95.9764178706645,232.607474322294,117.937873821991,233.664374386772,0.00403196364915192,0.65033418533463
PC41,12.3657059142102,40,Not used,-99.0773383071588,232.253577659896,118.923856856926,233.622882702059,0.0039318543579123,0.654266039692542
PC42,12.0112086704153,41,Not used,-102.217911656488,231.895155556167,119.92244811582,233.618712680835,0.00381913685172601,0.658085176544268
PC43,11.6518083289589,42,Not used,-105.363388103479,231.536173879907,120.922598386373,233.61915749741,0.00370486033499543,0.661790036879264
PC44,11.2159743959169,43,Not used,-108.585298142055,231.168469118514,121.947051835981,233.691542269478,0.00356628065658112,0.665356317535845
PC45,10.9372714253139,44,Not used,-111.650077218192,230.818697136858,122.92154319646,233.616034024747,0.00347766303158414,0.668833980567429
PC46,10.7874459547215,45,Not used,-114.585978794319,230.483633471021,123.855056069681,233.419225165687,0.00343002386455542,0.672264004431985
PC47,10.415068139074,46,Not used,-117.7444327155,230.123170723286,124.859332718079,233.431884492876,0.00331162097292906,0.675575625404913
PC48,10.1299870436265,47,Not used,-120.815589916482,229.772670829663,125.835852096696,233.362379394248,0.00322097533124309,0.678796600736157
PC49,9.85090194059236,48,Not used,-123.88075112505,229.422855236635,126.810464961775,233.287230815856,0.00313223620173395,0.681928836937891
PC50,9.69105673273346,49,Not used,-126.826672438444,229.086648054978,127.747163757099,233.099852619912,0.00308141111487909,0.68501024805277
PC51,9.3094334521638,50,Not used,-129.994371824547,228.725130156282,128.754380136377,233.12121385841,0.00296006849447403,0.687970316547244
PC52,9.10695455710494,51,Not used,-132.982926825141,228.384057348462,129.704634936493,232.973962856492,0.00289568741251674,0.69086600395976
PC53,8.94834134321067,52,Not used,-135.927616144569,228.047990769752,130.640942001306,232.785425097204,0.00284525405589325,0.693711258015654
PC54,8.81997089235439,53,Not used,-138.84206270096,227.715375686531,131.567632937006,232.568422588559,0.00280443682150904,0.696515694837163
PC55,8.66069214146826,54,Not used,-141.78741755738,227.379233152528,132.504151619046,232.380511238427,0.00275379184781007,0.699269486684973
PC56,8.50610534049665,55,Not used,-144.728080463886,227.043626093539,133.439178426943,232.188183784577,0.00270463874718704,0.70197412543216
PC57,8.34839295288648,56,Not used,-147.67186895703,226.707662322825,134.375199060856,231.998798159823,0.00265449182125949,0.704628617253419
PC58,8.17650878429932,57,Not used,-150.629829231151,226.370081178789,135.315725819935,231.822751137528,0.00259983877338626,0.707228456026806
PC59,8.030770753916,58,Not used,-153.561643367069,226.035483997493,136.247939031721,231.622095144497,0.002553499266863,0.709781955293669
PC60,7.84014432882321,59,Not used,-156.538345897696,225.695763868546,137.19442516555,231.463688495641,0.00249288684849933,0.712274842142168
PC61,7.67533961381707,60,Not used,-159.489226718236,225.35899067655,138.132700908754,231.28097823059,0.00244048481489146,0.714715326957059
PC62,7.36741904378956,61,Not used,-162.583223393798,225.005884197562,139.116482432572,231.232969842382,0.00234257703319643,0.717057903990256
PC63,7.24369964872254,62,Not used,-165.493018894399,224.67379992226,140.041694497016,231.011589719923,0.00230323866901185,0.719361142659268
PC64,7.18772352985008,63,Not used,-168.335071118806,224.349446938306,140.945366595367,230.726449041754,0.00228544025552421,0.721646582914792
PC65,7.14264657902955,64,Not used,-171.166224175161,224.02633783638,141.845573143725,230.43104997263,0.0022711073895516,0.723917690304343
PC66,7.03437883575203,65,Not used,-174.060568023973,223.696017001355,142.765872129347,230.195126622265,0.00223668210067764,0.726154372405021
PC67,6.79342442432241,66,Not used,-177.087598540936,223.350553124139,143.728360782984,230.084089108132,0.00216006717394313,0.728314439578964
PC68,6.76272929551717,67,Not used,-179.904369775276,223.029085366747,144.623994420555,229.775153744112,0.00215030721549055,0.730464746794455
PC69,6.68388123897506,68,Not used,-182.769293937352,222.702122092536,145.53493898622,229.511540330904,0.00212523633988678,0.732589983134341
PC70,6.47800745463467,69,Not used,-185.761243827227,222.360661838468,146.486273241067,229.367484628051,0.00205977580396958,0.734649758938311
PC71,6.32327847605937,70,Not used,-188.702048911336,222.025038553272,147.421345256415,229.175290992987,0.00201057749592899,0.73666033643424
PC72,6.31544558943214,71,Not used,-191.495957903498,221.706179979626,148.309709509494,228.844837489486,0.00200808691677128,0.738668423351011
PC73,6.20342295168168,72,Not used,-194.394056646782,221.375430612284,149.231202418766,228.612448278178,0.00197246770509993,0.740640891056111
PC74,6.13979721829532,73,Not used,-197.243758485703,221.050204605917,150.137306824005,228.334507483153,0.00195223698646355,0.742593128042575
PC75,5.9353129933849,74,Not used,-200.234318816148,220.708902937164,151.088199248095,228.189143914982,0.00188721828098759,0.744480346323562
PC76,5.8946999764319,75,Not used,-203.061007938635,220.386303287617,151.986986423351,227.88954335281,0.00187430478710358,0.746354651110666
PC77,5.75702941034887,76,Not used,-205.984754610252,220.052626816398,152.916634466795,227.681294192812,0.00183053044708893,0.748185181557755
PC78,5.64380864155596,77,Not used,-208.884051484579,219.721740710759,153.838508339367,227.450032672773,0.00179453027239021,0.749979711830145
PC79,5.59840562272116,78,Not used,-211.715530608948,219.398594395887,154.738818565823,227.154940501676,0.00178009372839454,0.75175980555854
PC80,5.50866270509717,79,Not used,-214.591349632107,219.070387731189,155.653227312016,226.901581425665,0.00175155867473892,0.753511364233279
PC81,5.44688539972428,80,Not used,-217.439203043014,218.745372679123,156.558743982516,226.621900874254,0.00173191569042119,0.7552432799237
PC82,5.36095243442245,81,Not used,-220.31121211385,218.417600830293,157.471941298609,226.364955838265,0.00170459206599939,0.756947871989699
PC83,5.32971763437799,82,Not used,-223.128523019428,218.096071482204,158.367746532548,226.056528417468,0.00169466051130083,0.758642532501
PC84,5.19898916584357,83,Not used,-226.045327593497,217.763187287085,159.295187234479,225.841745295396,0.00165309351122204,0.760295626012222
PC85,5.08887941619012,84,Not used,-228.941513448685,217.432656230637,160.216071912985,225.607555657316,0.00161808252988162,0.761913708542104
PC86,5.0003123097762,85,Not used,-231.816156660633,217.104583756954,161.130106792796,225.353089897655,0.00158992134234108,0.763503629884445
PC87,4.93695952811584,86,Not used,-234.665585547827,216.779388901565,162.036124409038,225.074892198112,0.00156977741263862,0.765073407297083
PC88,4.86943689412223,87,Not used,-237.519184287355,216.453718156242,162.943467890856,224.800619199541,0.00154830761830844,0.766621714915392
PC89,4.79712458274868,88,Not used,-240.377572704263,216.127500782627,163.852334320694,224.530854286622,0.00152531487704665,0.768147029792439
PC90,4.70625607741434,89,Not used,-243.254517315132,215.799165658737,164.767100963972,224.278554623471,0.00149642192656129,0.769643451719
PC91,4.69008266061294,90,Not used,-246.056766837467,215.47935521101,165.658117210685,223.955951298891,0.0014912793556661,0.771134731074666
PC92,4.65186566605731,91,Not used,-248.881059937557,215.157029010701,166.556142535553,223.654095579776,0.00147912771162472,0.772613858786291
PC93,4.56809707441373,92,Not used,-251.750904634735,214.829504173888,167.468651657366,223.395113416636,0.0014524922809914,0.774066351067282
PC94,4.46622351889032,93,Not used,-254.638854295793,214.499913084031,168.386917517412,223.15317180162,0.00142010011623998,0.775486451183522
PC95,4.41348502639534,94,Not used,-257.477668893822,214.175929598488,169.289560165073,222.864983841586,0.00140333115270609,0.776889782336228
PC96,4.3833116350836,95,Not used,-260.293918390668,213.85452138508,170.185027908572,222.555557413738,0.00139373708820665,0.778283519424435
PC97,4.31925872013996,96,Not used,-263.144047411146,213.52924662605,171.091268142438,222.278018685678,0.0013733705410394,0.779656889965474
PC98,4.25372725353688,97,Not used,-265.995654983283,213.203803125349,171.997978503443,222.001871583189,0.00135253386706937,0.781009423832543
PC99,4.19041415595112,98,Not used,-268.845044186403,212.878612798957,172.903983501553,221.723636532652,0.00133240255549019,0.782341826388034
PC100,4.14316081000445,99,Not used,-271.678373637884,212.555255313047,173.804882066594,221.430285905388,0.00131737767333018,0.783659204061364
PC101,4.12503560743292,100,Not used,-274.48257494599,212.235222115177,174.696518912156,221.109519618406,0.00131161450402845,0.784970818565392
PC102,4.07187907913938,101,Not used,-277.321807579817,211.911190920743,175.599294480418,220.82172511727,0.00129471261998945,0.786265531185382
PC103,4.03044042462174,102,Not used,-280.149322339869,211.588497044213,176.49834417922,220.522901652293,0.00128153660274615,0.787547067788128
PC104,3.98618440956883,103,Not used,-282.979654460456,211.26548163267,177.398289699038,220.226729911346,0.00126746476512872,0.788814532553257
PC105,3.91716532150434,104,Not used,-285.834749654055,210.939640102539,178.306109000328,219.953865388251,0.00124551915166611,0.790060051704923
PC106,3.90261153390763,105,Not used,-288.635379547186,210.620014497145,179.196610262231,219.629737654697,0.00124089156521183,0.791300943270135
PC107,3.88205895908868,106,Not used,-291.442008227539,210.299704272195,180.089018926325,219.311256031405,0.00123435657793097,0.792535299848066
PC108,3.82289579936401,107,Not used,-294.287247492798,209.974987562972,180.993704390957,219.029115023568,0.00121554479888616,0.793750844646952
PC109,3.80483624811866,108,Not used,-297.091383149578,209.654961857647,181.88532036172,218.708286944991,0.00120980250436948,0.794960647151321
PC110,3.79268702262839,109,Not used,-299.889608480602,209.335610676097,182.775057057911,218.381896016849,0.00120593948308137,0.796166586634403
PC111,3.71672723613386,110,Not used,-302.751644372631,209.008977029541,183.685083255844,218.115564138966,0.00118178697455281,0.797348373608955
PC112,3.6854025521352,111,Not used,-305.569045162164,208.687437423326,184.580917069702,217.807221317723,0.00117182683995598,0.798520200448911
PC113,3.62235250969491,112,Not used,-308.418171310138,208.362277118453,185.486838425578,217.528738677415,0.00115177917055034,0.799671979619462
PC114,3.59679791892465,113,Not used,-311.229802006443,208.04139603179,186.380837553848,217.214964994669,0.00114365372022977,0.800815633339692
PC115,3.56306579161967,114,Not used,-314.049610239282,207.719581672911,187.277436849538,216.908888079825,0.00113292810434776,0.801948561444039
PC116,3.5214115781752,115,Not used,-316.877340558261,207.396863195432,188.176555088456,216.610267500768,0.00111968354703795,0.803068244991077
PC117,3.47955435999603,116,Not used,-319.705273881974,207.074121549768,189.075737875701,216.311837991518,0.00110637444144789,0.804174619432525
PC118,3.45394425269072,117,Not used,-322.516960094813,206.753234127207,189.969754656266,215.998116561414,0.00109823133884512,0.80527285077137
PC119,3.41928517277642,118,Not used,-325.337695280262,206.431313978631,190.866648690104,215.692912102359,0.00108721098502564,0.806360061756396
PC120,3.37700407951981,119,Not used,-328.166052479053,206.108523957661,191.765966254633,215.394881547987,0.00107376710224761,0.807433828858643
PC121,3.3526477513318,120,Not used,-330.976484912775,205.787779624306,192.659584377778,215.079980050166,0.00106602265677938,0.808499851515423
PC122,3.31590660210786,121,Not used,-333.799302167533,205.465621856805,193.557140436024,214.7767352527,0.00105434027902488,0.809554191794448
PC123,3.29942552443783,122,Not used,-336.601859350738,205.145776296873,194.448254508012,214.454421501182,0.00104909988292379,0.810603291677371
PC124,3.28115432359548,123,Not used,-339.406206657114,204.825726436757,195.339937775862,214.133792629031,0.00104329029136835,0.81164658196874
PC125,3.20487955672011,124,Not used,-342.268557529524,204.499056842647,196.250064126417,213.867757213399,0.00101903763028953,0.812665619599029
PC126,3.18946436626164,125,Not used,-345.070048825516,204.179332928508,197.140839283967,213.544440239647,0.00101413614838444,0.813679755747414
PC127,3.1679208966936,126,Not used,-347.877668400619,203.858909616378,198.033563017548,213.226891255038,0.0010072860918415,0.814687041839255
PC128,3.15147415870714,127,Not used,-350.680191244139,203.539067975508,198.924666170731,212.904545182714,0.00100205661453757,0.815689098453793
PC129,3.13819495035338,128,Not used,-353.479546558027,203.219587833163,199.814762161511,212.579217804186,0.000997834298917449,0.81668693275271
PC130,3.11003914005649,129,Not used,-356.293778473858,202.898409878867,200.709588385599,212.267892411689,0.000988881753370562,0.817675814506081
PC131,3.06482663290196,130,Not used,-359.125067086547,202.575285306394,201.609838036078,211.972620929356,0.000974505785308489,0.818650320291389
PC132,3.02710747203651,131,Not used,-361.948862352947,202.253015922016,202.507705067439,211.67029664488,0.000962512434661584,0.819612832726051
PC133,2.98887962744725,132,Not used,-364.77316630307,201.930688483432,203.405733842234,211.368451137911,0.000950357340695687,0.820563190066747
PC134,2.96089220539372,133,Not used,-367.587229830658,201.609529746669,204.300506524815,211.056967256947,0.000941458336616879,0.821504648403364
PC135,2.94017637321751,134,Not used,-370.394021768368,201.289200889755,205.192967098975,210.738639292888,0.000934871439307102,0.822439519842671
PC136,2.92896349705634,135,Not used,-373.191310750064,200.969956570316,206.082406069193,210.411367064682,0.000931306143778899,0.823370825986449
PC137,2.91580080608364,136,Not used,-375.990549546571,200.650489725672,206.972465011566,210.085930018991,0.000927120876538845,0.824297946862988
PC138,2.88445288572926,137,Not used,-378.807973572459,200.328947467577,207.868306213763,209.777609068006,0.00091715335360793,0.825215100216596
PC139,2.86603380831301,138,Not used,-381.61246875541,200.00888073085,208.760036501133,209.457119378561,0.000911296742565242,0.826126396959161
PC140,2.85428206387822,139,Not used,-384.410296605379,199.689574912354,209.649646812406,209.130354337821,0.000907560106105538,0.827033957065267
PC141,2.83756825863299,140,Not used,-387.213086516158,199.369702792078,210.540834883532,208.808259631505,0.000902245710918828,0.827936202776186
PC142,2.81361951430847,141,Not used,-390.023111366017,199.049004974773,211.434323409423,208.492974512237,0.000894630862612376,0.828830833638798
PC143,2.74309042600543,142,Not used,-392.879716559854,198.722991113859,212.342622837388,208.221531214387,0.00087220512281816,0.829703038761616
PC144,2.74023160799754,143,Not used,-395.668651483397,198.404700212399,213.229405512554,207.88639607461,0.000871296120443302,0.83057433488206
PC145,2.73159751602715,144,Not used,-398.463361680901,198.085750200129,214.118024520598,207.556696672487,0.000868550786503137,0.831442885668563
PC146,2.71917412551942,145,Not used,-401.261861176943,197.766367729133,215.007848391569,207.230563790823,0.000864600590497607,0.83230748625906
PC147,2.7022257577035,146,Not used,-404.064885650293,197.446468839092,215.899111045298,206.90868985682,0.000859211612762016,0.833166697871823
PC148,2.68356348635206,147,Not used,-406.869624027179,197.126374347535,216.790918659739,206.588429063604,0.000853277674703747,0.834019975546526
PC149,2.66530531237094,148,Not used,-409.673958306694,196.806325974126,217.682597785508,206.267787930459,0.000847472225226523,0.834867447771753
PC150,2.63790985573357,149,Not used,-412.487429868866,196.485234796202,218.577182244021,205.955746886541,0.000838761445080696,0.835706209216833
PC151,2.60988528221264,150,Not used,-415.301530547921,196.164071819477,219.471966739455,205.644297972859,0.000829850628157555,0.836536059844991
PC152,2.59618546453206,151,Not used,-418.101306471136,195.844543674534,220.362196469126,205.319366475457,0.000825494573741925,0.837361554418733
PC153,2.55557442427809,152,Not used,-420.927993616924,195.521944250581,221.260983015861,205.019764052798,0.000812581708377852,0.838174136127111
PC154,2.54587419450748,153,Not used,-423.723769952229,195.202872563919,222.149941018022,204.691068108766,0.000809497380563416,0.838983633507674
PC155,2.51892012541958,154,Not used,-426.536800126851,194.881831759935,223.044385130904,204.378611627081,0.000800926945948363,0.839784560453623
PC156,2.51149247955333,155,Not used,-429.330303878251,194.563019434929,223.932620531753,204.047776707481,0.000798565218929229,0.840583125672552
PC157,2.49811217651547,156,Not used,-432.129760286824,194.243527755019,224.822748667067,203.722544480142,0.00079431075879775,0.84137743643135
PC158,2.48289647539931,157,Not used,-434.931052093474,193.923826607866,225.713460394062,203.399039745301,0.000789472707403246,0.842166909138753
PC159,2.45179762344739,158,Not used,-437.74822705096,193.602312775034,226.609222401315,203.090484368988,0.000779584379359417,0.842946493518112
PC160,2.44610749310585,159,Not used,-440.539993286836,193.283698746294,227.496905333674,202.758014084794,0.000777775120435123,0.843724268638547
PC161,2.41562074887981,160,Not used,-443.356556136596,192.962254771069,228.392472712318,202.448882587411,0.000768081420861859,0.844492350059409
PC162,2.40102038904539,161,Not used,-446.157232601965,192.642623850557,229.282988782546,202.124798688049,0.000763439026093591,0.845255789085503
PC163,2.39332100910473,162,Not used,-448.95100808744,192.323780513539,230.17131058522,201.794219526904,0.000760990897310413,0.846016779982813
PC164,2.38028521828739,163,Not used,-451.750119983791,192.004328151544,231.061329177832,201.468663041692,0.000756845979803109,0.846773625962616
PC165,2.36582092519014,164,Not used,-454.550660382423,191.684712759829,231.951801983649,201.144451075143,0.000752246849414344,0.847525872812031
PC166,2.33753302842917,165,Not used,-457.365024384718,191.36351973099,232.846670206561,200.833250003566,0.000743252305073129,0.848269125117104
PC167,2.31784521701013,166,Not used,-460.170788301671,191.043308198311,233.738803906476,200.513954457505,0.000736992281774602,0.849006117398878
PC168,2.3104577526157,167,Not used,-462.9642518716,190.724500459069,234.627026531038,200.183081718758,0.000734643331033359,0.849740760729912
PC169,2.29361709136625,168,Not used,-465.767168638383,190.404613861183,235.518254937888,199.861106410406,0.000729288600152393,0.850470049330064
PC170,2.28394630931169,169,Not used,-468.562915525972,190.085545535281,236.407203576716,199.53238274993,0.000726213635663551,0.851196262965728
PC171,2.27180343702125,170,Not used,-471.361134503797,189.766195078798,237.296938252814,199.2059858421,0.000722352634466858,0.851918615600195
PC172,2.26479554174366,171,Not used,-474.154218504609,189.447430658386,238.18504018782,198.874755849627,0.000720124373195067,0.85263873997339
PC173,2.23977312393008,172,Not used,-476.965317027957,189.126610306668,239.07887010391,198.560481281106,0.000712168134933507,0.853350908108323
PC174,2.22274925468749,173,Not used,-479.768417002733,188.806702799927,239.970156764423,198.238678409697,0.000706755150431501,0.854057663258755
PC175,2.21012339385437,174,Not used,-482.567118969101,188.487297221735,240.860045013796,197.912736094849,0.000702740576068863,0.854760403834824
PC176,2.18758632147811,175,Not used,-485.375732147011,188.166760513366,241.753084677931,197.596122297771,0.000695574589197433,0.855455978424021
PC177,2.17604894692986,176,Not used,-488.173345627094,187.847479160117,242.642626827161,197.269155490245,0.000691906114731753,0.856147884538753
PC178,2.15648708831567,177,Not used,-490.978983591242,187.527282001968,243.534720478538,196.949741396318,0.000685686139942228,0.856833570678695
PC179,2.15461262488859,178,Not used,-493.766934160203,187.209103441282,244.421190163759,196.613679773522,0.000685090127288712,0.857518660805984
PC180,2.13757191870288,179,Not used,-496.570050971923,186.889194013002,245.312482177824,196.291892749189,0.000679671789238056,0.858198332595222
PC181,2.13291985512764,180,Not used,-499.360779141033,186.570698455011,246.199835041663,195.958445427603,0.000678192598598356,0.85887652519382
PC182,2.1216755984477,181,Not used,-502.158099503247,186.251450554228,247.089283989776,195.631202735013,0.000674617325182085,0.859551142519002
PC183,2.10509223102459,182,Not used,-504.960758976204,185.931593320342,247.980430586288,195.308985259493,0.000669344404580239,0.860220486923582
PC184,2.09317072308388,183,Not used,-507.758756589679,185.61226812736,248.870094876352,194.982380001629,0.000665553789367911,0.86088604071295
PC185,2.07659389669375,184,Not used,-510.561409521604,185.292411639978,249.761239393047,194.660156369633,0.000660282948581742,0.861546323661532
PC186,2.07200832755804,185,Not used,-513.352071196273,184.973923670752,250.648571114005,194.326646462907,0.000658824900807128,0.862205148562339
PC187,2.05811642172253,186,Not used,-516.152039207643,184.654373603494,251.538861920916,194.001895760532,0.00065440776919507,0.862859556331534
PC188,2.04718352118932,187,Not used,-518.949048213711,184.335161236645,252.428211868786,193.674360016852,0.000650931495951607,0.863510487827486
PC189,2.03202875775264,188,Not used,-521.750279082681,184.015467044085,253.318904219753,193.350797926941,0.000646112820570269,0.864156600648056
PC190,2.0256653713417,189,Not used,-524.542718574627,183.696776179103,254.206801223733,193.018961317165,0.000644089490178579,0.864800690138235
PC191,2.02564398189594,190,Not used,-527.328816069607,183.378809102946,255.092681696962,192.681155565158,0.000644082689096125,0.865444772827331
PC192,2.00513079591131,191,Not used,-530.135405361126,183.058503373298,255.985077836799,192.362636868756,0.000637560226062643,0.866082333053394
PC193,2.0032630796924,192,Not used,-532.923349182879,182.740325582646,256.871545376646,192.026568895428,0.000636966358781181,0.866719299412175
PC194,1.9741341371868,193,Not used,-535.738554230919,182.419036568345,257.766681022361,191.716159423358,0.000627704391827849,0.867347003804002
PC195,1.96263754766409,194,Not used,-538.536126925975,182.099759869741,258.656210203395,191.389154228615,0.000624048885548661,0.867971052689551
PC196,1.95666301971361,195,Not used,-541.32817755946,181.781113383747,259.543983564136,191.056951621903,0.000622149198307063,0.868593201887858
PC197,1.95181221145983,196,Not used,-544.119104473248,181.462595143755,260.431399621754,190.723691360522,0.000620606813933349,0.869213808701792
PC198,1.9355033967339,197,Not used,-546.921489393508,181.14276924356,261.322458920218,190.401215473636,0.000615421191317268,0.869829229893109
PC199,1.92697736975986,198,Not used,-549.716091526017,180.823831564352,262.211043567415,190.071414359807,0.000612710218199671,0.870441940111308
PC200,1.91918688684598,199,Not used,-552.509958114465,180.504977830086,263.099394337613,189.740920945566,0.000610233121913563,0.871052173233222
PC201,1.89682796003938,200,Not used,-555.318393146805,180.184461452816,263.992377357757,189.424139476341,0.000603123778992692,0.871655297012215
PC202,1.89138647825276,201,Not used,-558.109910734126,179.865875801423,264.879981228669,189.091435161983,0.000601393581458909,0.872256690593673
PC203,1.88727217517474,202,Not used,-560.900101142739,179.547441616062,265.767163103688,188.75748169558,0.00060008537951724,0.872856775973191
PC204,1.87748077493989,203,Not used,-563.695968648508,179.22835952445,266.656150094832,188.428871561975,0.000596972062740137,0.873453748035931
PC205,1.86269721362621,204,Not used,-566.496828315356,178.908707695826,267.546724416651,188.104960093425,0.00059227141642201,0.874046019452353
PC206,1.85754813886438,205,Not used,-569.288053495652,178.590155415773,268.43423531247,187.771980563054,0.000590634193914699,0.874636653646268
